course,n_assignment,n_posts,n_read,n_quiz,n_quiz_a,n_quiz_s,total_time_assignment,total_time_quiz,total_time_forum,mark
46,0,0,0,0,0,0,0,4,0,PASS
46,0,1,0,5,5,0,0,11422,1956,PASS
46,0,1,0,4,4,0,0,7320,1474,FAIL
46,0,1,0,5,5,0,0,9863,0,PASS
46,0,0,0,4,4,0,0,5626,343,PASS
46,0,0,0,1,1,0,0,812,0,PASS
46,0,0,0,5,2,3,0,1712,234,PASS
46,0,1,0,5,5,0,0,9162,0,PASS
46,0,0,0,0,0,0,0,346,2364,FAIL
